gene	time00	time01	time02	time03	time04	time05	time06	time07	time08	time09	time10	time11	time12	time13	time14	time15	time16	time17	time18	time19	time20	time21	time22	time23	time24	time25	time26	time27	time28	time29	time30	time31	time32	time33	time34	time35	time36	time37	time38	time39	time40
X1	37608.51786514791	37607.8629767381	37611.597861084985	37613.701783026	37617.5126032627	37619.57817395233	37620.779029821286	37614.36063860753	37600.831993218366	37581.123083093145	37560.44479559106	37551.98335331611	37575.33770156413	37646.69726623487	37758.32120938169	37881.866584351905	37933.979764958516	37814.02551517952	37447.22838317601	36862.49231529446	36269.402058782725	36094.915104465894	36882.89662258242	39027.17526938825	42342.352217588894	45645.45741523179	46612.261224926704	42330.560368539926	30793.0145288548	13220.361940367591	-3660.959484742365	-7014.511659168238	18945.773118562942	84663.64536566852	182651.89428452964	275430.7700268872	293032.6335902889	151165.86341306177	-202740.11952473858	-721172.3387816121	-1192649.2899964673
X10	556.8173179642033	557.1914186036912	555.9956717794978	558.2366350021548	559.8788919102236	562.6540276299497	564.3358199036243	568.4816989135586	573.3026218928518	576.5361297543897	579.2972009579142	583.6294692264381	586.5807250512507	590.3988427877248	592.3156018552581	590.6663966613173	587.0745220864687	577.193287041736	564.2675225957605	549.0028443730766	522.943933926756	488.76009944065737	448.32110416137624	399.28990003264255	342.06623206278607	273.91561277532	194.4796557568538	103.00489060887759	1.530703454701552	-115.39809770943839	-245.09179309826902	-390.6112393309992	-553.0036728741599	-734.8593373136686	-938.6759175541173	-1163.7763799918189	-1412.5715368749911	-1686.8220716437168	-1986.2971168855956	-2312.881524444467	-2668.1800904898196
X100	-852712.0888310099	-852708.9804003508	-852706.9877920414	-852704.8621352705	-852701.0231257164	-852695.1397417017	-852688.9841376251	-852679.6062844333	-852663.8536854641	-852642.0875842394	-852610.8082607724	-852571.7579815512	-852517.6241259185	-852431.1981458286	-852270.8532928668	-851947.0129371629	-851284.775430049	-849988.6854337207	-847582.5552509204	-843370.0664113689	-836392.1477501354	-825412.114219348	-808921.9039273924	-785122.4495780459	-751846.2929831274	-706345.7602232699	-644935.1430938025	-562500.3459547837	-452091.95488866785	-304864.46354664257	-110762.80299120583	139867.0041124709	453967.1117307587	833607.5204803903	1275613.2419298464	1774697.332104805	2330954.2183080614	2960092.5258542057	3700986.9991015876	4611382.047136227	5741506.329386082
X11	-1850821.840726644	-1850821.3208723797	-1850819.9422607843	-1850815.537483339	-1850812.4035786365	-1850805.8267827525	-1850794.3729130412	-1850782.663014259	-1850764.5931038344	-1850736.8827127558	-1850695.0383978845	-1850635.2764341577	-1850549.8569297343	-1850436.3945411849	-1850271.2147714202	-1850009.570487173	-1849556.4046950096	-1848709.7134795596	-1847092.2332348735	-1844046.9956740672	-1838503.8133100462	-1828816.1854084851	-1812612.147919241	-1786617.8874431837	-1746494.612504451	-1686619.3164080551	-1599732.4890405051	-1476391.4077057452	-1304116.1956445232	-1066300.820790182	-741089.0938494995	-300654.1818198124	288557.9798290769	1064225.1564840137	2065256.8192039083	3328669.481125163	4888347.701781775	6778228.398791125	9041578.013194649	11744737.595728738	14988325.087798776
X12	-37296.91007698335	-37299.24758979892	-37300.77880689852	-37300.102796794876	-37300.791786059344	-37300.162246484775	-37294.04529698689	-37292.17878640507	-37298.643105462404	-37321.859728123665	-37382.903076694965	-37516.896836357155	-37775.671775856106	-38213.32644741667	-38893.828925587484	-39851.38673073235	-41078.5711387447	-42497.34622964583	-43996.63974734969	-45495.8790765498	-47072.839308720635	-49085.563870287544	-52223.92142922844	-57358.43193592579	-65102.30491059086	-75121.61828267275	-85406.61516496899	-92008.33686673647	-89846.81123873428	-75043.02438865579	-48596.84529082938	-20059.33173463287	-8566.645639209404	-37844.8728594264	-122783.08974528499	-248797.49764018191	-351425.9568966688	-310581.4744055615	22502.061351192307	753530.1680843898	1836600.1223776673
X13	42.78421779907703	41.23455610031913	41.932875307316706	41.236969192884565	40.49388813408925	40.508641541804664	39.0259353060369	36.00754332451668	34.636964388844156	32.026953699844356	32.09009801055828	28.710254383757473	27.137483304189026	24.681804281395625	23.43979589429734	19.359993350445528	15.07020779236095	9.854219558582933	5.207532202791931	2.887319770885931	-0.4850827099101451	-5.049417441505149	-7.742655319414482	-9.256520453654772	-11.240952505043595	-13.471157358996933	-16.731264824955197	-18.862686518704365	-23.25376235561894	-25.02626010078351	-28.503950370487566	-30.557332166011612	-32.61600793002385	-34.907843241155184	-38.139761257028475	-41.817311000928065	-44.17266372444433	-46.17227204546405	-47.63090642207377	-49.68222842551858	-53.00721717227581
X14	30.32889534448867	30.231245724847902	30.389207779297198	30.358426038759323	28.041701221952913	25.711033749563505	26.491148939093243	26.205517729576783	26.693055050741656	25.804222263311758	24.319889857625583	23.42986673307973	20.59229018033047	19.32555836890303	17.88597099356057	16.4675335790367	17.055014923211488	15.182488869307912	12.777983974324105	10.538637553284662	9.0997334844783	7.377447743668487	6.530299455199874	4.624294058520267	2.6567530989683057	-0.7059762181882512	-4.646645481466859	-8.267522608473069	-12.963155059526127	-16.695349409975048	-22.044040887511617	-25.602855143928824	-27.309437082058924	-30.63883781894719	-35.98690390195782	-40.57945816839238	-45.1819456087774	-50.04100212533032	-53.480329062243726	-55.15965023230906	-58.81510790604575
X15	-2.237702663139763	-4.25583993969548	-4.6184249698355275	-3.393399254409106	-3.146158002864049	-2.7200288874812206	-2.019564240432887	-3.0081423478833598	-3.4108667081535784	-2.5195233453803088	-2.507970944741793	-0.08095089874141692	-0.679334804866865	0.10643755069612215	0.00789659805680154	-0.1279191582437491	0.6466876566868334	-0.5393443832589182	-1.316136925739249	-1.7702493102596621	0.8422513204819055	-0.20024837879342483	-0.2378869058485571	0.05080683759631066	-1.122629473168192	0.15705970211216558	0.9093677829461249	2.239624349042028	2.7777230798882626	2.7906303303173527	4.046125518357398	2.4977813200782486	2.808614199151769	2.9580911544580846	3.3582964927826544	3.5216599482128026	3.4897489157108237	2.670994928836062	1.7501775098659507	1.429654630715405	0.8526917169440025
X16	-212205.2750480044	-212205.1935927847	-212205.56782647615	-212207.97336638288	-212209.0280561174	-212208.71075788935	-212207.08070674023	-212203.8060619173	-212196.04843352627	-212183.87587813823	-212168.2434257664	-212148.10490557426	-212123.4851096994	-212092.4293691561	-212050.83672916947	-211992.19354937755	-211899.31281469538	-211737.5975044226	-211462.920158301	-211002.10984095035	-210242.6550252846	-209033.33626470793	-207157.81987762277	-204330.54369054444	-200173.19831246478	-194188.86618627532	-185734.86641367208	-173972.9750721822	-157812.3126592605	-135818.06877970276	-106089.37426844118	-66077.7459303487	-12330.553790763777	59863.88983416333	157006.177749482	288087.32667484216	465584.10910289537	706831.2907769233	1035916.4386958446	1486253.8524057753	2104129.0241664345
X17	-0.5977232671991406	-1.2815109022937161	0.3672916679059832	0.0638291679154343	0.2806915485247171	-1.8138789828184794	-1.6729580829670878	-1.3524121497447905	-1.1433259471593908	-1.1615237441477686	-1.1492582903417907	-0.2725621190134614	-1.4874163767556854	-3.046543038972623	-2.793137384514261	-2.8481751925189362	-1.1123965781330887	-0.03429815981236661	0.2913356698437464	0.1872634720218821	-0.10727929333178099	-0.9480311362453495	-2.2695517083927603	-1.8738705277533807	-2.0959519864550704	-0.3295202087776439	0.5693075311296754	-0.13117079587750347	-0.8335333587508256	-1.1744870022818006	-0.5780159573688517	0.9566324522140415	1.5491968295749343	1.2711580048023632	3.386917918078044	3.231636567249206	3.4128556077109056	2.6359186114863027	4.152033761549901	4.585836597956586	5.16662678366383
