gene	time00	time01	time02	time03	time04	time05	time06	time07	time08	time09	time10	time11	time12	time13	time14	time15	time16	time17	time18	time19	time20	time21	time22	time23	time24	time25	time26	time27	time28	time29	time30	time31	time32	time33	time34	time35	time36	time37	time38	time39	time40
X1	9828.52067430012	9827.594572396512	9826.721735882282	9827.195799197389	9825.82332326753	9824.651462463476	9824.723550013387	9823.944147729615	9823.139152421572	9821.209450613138	9820.657913900792	9824.098889658642	9837.766567300256	9863.053778406826	9894.010727489587	9918.977242677454	9913.85541852784	9858.976188200177	9747.920419845565	9613.54566723157	9538.560655535504	9643.734263609316	10039.083470133364	10748.941300356653	11603.664775750254	12171.892273501793	11829.54405975039	10007.56625680478	6670.482660147469	2857.2643562415415	1023.0888897277782	4686.9240992463265	16986.209907784134	38139.660091784586	62488.94705420318	76884.18040033524	62827.32138851408	4549.810026691042	-96954.25337930667	-208056.4446167546	-254232.5646155799
X10	-2.189090207464269	-2.202689674880325	0.8664756999385089	3.3299437682872326	6.001000350943317	8.5909686064165	10.354841207683348	10.760713206453419	10.630703562444737	10.409456128979535	8.906064683315474	9.183722755852706	9.090202163684847	8.320239790154892	8.769422995959525	6.575041230210415	4.734921078707559	1.1099758629707748	-2.7356923257006778	-5.970684342142499	-12.675001832433901	-20.549100096665672	-30.45275753892003	-42.0538962275683	-52.72236144210415	-62.748063421399834	-68.81401675251341	-72.71687407960313	-72.06643847356521	-69.7812923257357	-63.30544335286678	-52.213143390795686	-37.64886581383047	-19.509129405964877	0.959714440636012	24.074023617663695	49.331030859446855	76.94437301829059	107.30906794261689	140.4383266370495	173.66431109644859
X100	1691415.3746914146	1691417.3404262476	1691417.8706543082	1691418.7959945798	1691417.2461153641	1691414.7185820646	1691410.4155995178	1691403.7705380074	1691397.1110646294	1691386.8039531116	1691372.6096335598	1691347.069239034	1691303.555851932	1691224.2083336755	1691076.7219538842	1690791.1578375986	1690252.2056932466	1689259.5533659349	1687485.814411104	1684404.625021073	1679190.7828028607	1670598.7960320818	1656792.2199256767	1635164.442999457	1602115.993560336	1552834.8092008864	1481047.589175461	1378701.6913750432	1235526.1600415811	1038349.3438276796	770120.6536801781	408570.6899833637	-75333.46866059583	-718929.4256196413	-1569043.1885655993	-2682637.570808935	-4127163.9278184874	-5981758.64990603	-8341287.278772014	-11326055.021316826	-15099421.61009676
X11	2871323.234598957	2871323.553304517	2871325.4250711873	2871325.438304708	2871326.0615053563	2871327.299634896	2871326.185722198	2871322.1323580365	2871314.0397290634	2871302.872610583	2871285.41499932	2871259.0212181527	2871217.8805937287	2871149.4526871196	2871035.622428262	2870832.4516634634	2870460.514232397	2869768.49637331	2868488.8020451427	2866154.904643165	2861993.7418020964	2854735.897965672	2842376.682984304	2821822.771770601	2788430.4861972947	2735420.5032802173	2653156.1385113625	2528277.7282677037	2342643.4209924773	2072020.7729404531	1684346.92803847	1137448.3254130431	375925.72368882084	-672849.2576587307	-2103675.4967710013	-4039144.498062699	-6635663.555700074	-10089679.718451396	-14644616.821848027	-20600214.66341158	-28327623.913672574
X12	-240193.2889978272	-240193.85808345117	-240189.69322238895	-240189.96922318335	-240189.07639992458	-240187.4018729284	-240184.0518120041	-240180.85662762122	-240174.10096462595	-240154.5938327459	-240109.80708400856	-240019.85105019686	-239857.89216953304	-239584.72227374656	-239137.66051351945	-238434.3519992524	-237356.71115480099	-235755.53430119844	-233448.8719117434	-230258.9844602648	-226031.486872305	-220658.70000824772	-214060.76495269558	-206100.03587707	-196441.45491779826	-184359.61432170146	-168608.38559553953	-147475.7027507587	-119134.24050174167	-82330.56364031011	-37169.980010921136	14451.713712941564	69562.76722359765	126648.58872920068	190142.4822159433	275770.4568019069	414085.7579665381	648316.9615873942	1023043.0570846818	1563567.8548464428	2252582.567235408
X13	-16.869901275159673	-17.589519635281246	-17.05643735724787	-16.87392207884621	-15.599220996767677	-15.678869005021141	-16.58876365830843	-16.887112776275565	-18.608993775167225	-17.94719378367748	-17.938969545040596	-18.773420870936658	-17.398366900496477	-18.782749015848584	-18.384523023852857	-16.903794893343644	-15.045753487086703	-13.618878387111893	-11.540131640365981	-12.009859242979289	-11.946008792213426	-10.575149624282052	-8.59657390996642	-4.131155344140744	-1.9946488047249424	1.5614892851920779	4.5615971655496566	8.724613641474711	11.851769458817476	14.094773018524307	17.610567400145605	20.97290969880533	24.44764521732521	26.18322238588658	27.334043505360235	31.361023032621773	33.86008144432467	35.45079676425325	36.49007779062161	37.06177814033162	35.77352987490864
X14	-27.867937577640415	-28.275491670079816	-29.699316854403666	-29.917204700937354	-30.821686754618707	-31.58978497698863	-30.041784814934875	-28.85719880799194	-29.948871020137478	-26.974812210171528	-26.123338095022053	-26.745914542369444	-23.627001306793673	-21.773377158323427	-21.60955689220598	-18.913086971477302	-15.462336896528063	-14.730348353263132	-11.897671498085646	-10.606621096852628	-7.293254935253259	-5.324761547208791	-4.923304638609178	-2.2292397934540666	-0.9761718227422236	2.280522871470975	6.059687310692919	10.236755728090923	13.190683117330106	17.669108716641343	20.64412828432099	25.64848287147063	29.24334764085953	31.167083396111327	35.055324304712585	39.08799838790591	45.25984493316646	49.71146261184421	55.63251834089364	60.99724409907951	64.34588232150216
X15	0.23811273910343567	0.3276268069343782	-1.174413456505395	-2.120138902231689	-0.776372134949517	-1.1220501204692863	-0.66115037654962	0.10460040410686744	0.2051415167464028	1.8153865525934456	0.7602850660252247	0.594840233448408	-0.36808492788606095	0.1132172154857311	0.6708246599805441	0.07500090597491571	-0.5020248759679992	0.5508278107993164	1.3816557660398199	-1.0915049099149035	-1.8329004170328982	-3.0679591547481366	-3.458080380291469	-3.5621996121625354	-2.622194558703461	-1.6509529075525535	-1.2530595935399969	-1.8627897890492697	-1.2798896254190226	-0.5254828073741837	-0.08807913605754991	0.9665115069379229	0.6810489129071622	-0.44153228606795936	-0.8098166884811987	0.4463351995307462	3.3755193571556523	4.468721356243741	4.250587521243613	4.938953948285248	4.305479181412131
X16	-291238.5850286192	-291236.36542653	-291235.7621694881	-291236.4598051847	-291238.0379966056	-291242.97732907836	-291247.7149504784	-291252.1349084189	-291254.4374540429	-291257.78057345445	-291260.2258062883	-291259.8623514035	-291250.3147434548	-291221.8366451587	-291152.4623217773	-291012.6982851504	-290766.5010959296	-290352.0080701964	-289687.60350875644	-288665.57290912815	-287150.99369157164	-284964.3289222736	-281864.2643795895	-277548.30588828935	-271613.529613423	-263525.3485239501	-252563.22828846003	-237738.07149121875	-217690.07570812982	-190538.1585956434	-153655.84493066027	-103386.44247397227	-34629.39838568997	59719.60792351508	189525.77001760923	368471.93392960547	615483.6777367976	956692.01248656	1428117.764436862	2079342.966070756	2978583.599670311
X17	6.371369840594018	3.8195349139473143	3.5147619953656726	3.277795718263336	3.86921345164162	4.068633966158416	3.594202335034858	2.2530124328230787	0.7149289433715884	0.24321006202348183	-0.8286542739902547	-0.0778413673112377	0.8030857702569643	1.0159691339765242	-1.4222691512876988	-0.2679387818316403	0.5589175272067868	0.11375272264917236	-0.8623799729453241	-0.32969812413488064	1.3859806032331612	2.3869021900197964	2.4351047325790773	1.4867638062600879	1.073945697739477	-0.2228057252851814	-2.590675709845206	-1.6200512352391279	-2.8755771224645397	-2.911254441221473	-4.681911561156452	-5.360153440316186	-6.203808693296452	-3.9602564519331143	-2.731981447445394	-2.56195795141765	-1.388822098778597	0.14307589811467292	-0.3099347537241641	-0.5979833834178958	-1.3242060542166172
