gene	time00	time01	time02	time03	time04	time05	time06	time07	time08	time09	time10	time11	time12	time13	time14	time15	time16	time17	time18	time19	time20	time21	time22	time23	time24	time25	time26	time27	time28	time29	time30	time31	time32	time33	time34	time35	time36	time37	time38	time39	time40
X1	0.8684843064170634	1.7387209576105356	1.5943856214619907	-0.06953186897610475	-0.6580037509328233	1.3022180875814229	-0.12329806060769433	-0.9969919723633405	-4.012709296227131	-7.293915358352605	-8.79973415445214	-7.229917464057931	-0.49074066326712473	14.015535466921751	30.540489782350534	34.34864034465528	7.446683690448406	-67.34498692189551	-200.41157224142466	-363.8808942584108	-492.1107293417672	-478.95302330098514	-224.25532204373138	285.68946680654625	890.947141334129	1195.3110918827574	607.8952102043497	-1428.597958394833	-5025.34099599113	-9352.713598439677	-12335.898042261759	-10957.141374792376	-2525.061791920555	13024.227275762927	30447.189755246764	37620.96804949174	17310.86767719068	-45803.223012986644	-152694.2285573819	-275747.59824807633	-351136.1977069082
X10	1.0303461169026538	1.2823805279622782	0.9365507836021876	-1.3567921235565144	-2.8369928191256615	-8.479479395949115	-14.764686316188907	-25.924410059976385	-36.01382365964537	-47.66672555950321	-60.54082918511602	-74.72202339045121	-93.10516808590616	-112.63457071073825	-133.5117273508711	-156.13641936115997	-181.52090014036736	-205.9319540150654	-229.79964735680664	-254.5911474542028	-277.2022612111585	-298.49217136223206	-316.16533159466246	-325.65676737167684	-329.0593910260047	-323.2086362229779	-311.3772394453528	-292.1493352423456	-264.22154725303375	-227.68456562481677	-184.18374874990585	-128.5625019110852	-64.37138791383744	10.908328325548725	95.36975110255433	195.0556058125514	304.5909785687823	428.7408707880402	563.151398421925	712.8095401301051	873.8932663510222
X100	-0.4417090182997578	-1.9354210903441278	-3.369710703723649	-4.411074970022564	-3.8049796504638316	-3.80822486198649	-2.281208261560736	-0.7167412385615166	5.903984328803564	19.175608459208306	34.31067610610128	55.22537016663341	66.04254874613933	52.9607260617681	-13.503894249597428	-181.57347221885826	-530.6628210108261	-1184.4509980988655	-2331.066325635789	-4257.776112705814	-7400.80127059246	-12396.283186255754	-20152.29721483572	-31901.376472990254	-49230.99234695748	-74067.88752074329	-108607.04759617022	-155176.89863305778	-216087.03138417396	-293492.04884153913	-389287.40515498177	-504964.2540678153	-641269.6908934015	-797237.1064334126	-968118.2548915622	-1141727.0141897635	-1292996.724591297	-1377132.9553690893	-1322414.014503424	-1023934.5984929022	-338890.20679672144
X11	-1.2319231603489278	-0.9900576648988688	-2.4504915908919944	-2.9849816200770043	-3.578564600180173	-6.430466504543024	-9.036761426273923	-7.64806978922536	-9.777177042001492	-8.535987958629766	2.97354161028103	23.983599201700034	57.423631694128765	95.00115374563596	125.94349097093492	119.13451843167884	11.889882444369057	-304.48726751543467	-1005.9980405307195	-2389.8097228004494	-4916.756126576407	-9309.689961010707	-16666.724045859362	-28630.242309177018	-47567.301797492335	-76791.06363396534	-120759.01741892527	-185230.5057341613	-277346.99601281993	-405619.99498093914	-579843.4705152623	-810930.6524010461	-1110685.686775518	-1491354.309194721	-1964608.1969060858	-2539301.3925496056	-3217050.2639539964	-3984596.7547641243	-4802087.147568863	-5587095.313280846	-6194922.43666022
X12	0.8592602615503083	-0.7486703760012883	-1.590549912460211	-3.9324100379173634	-5.877203680829986	-6.672033819536387	-2.566848586705366	6.677621330400944	23.866657189189233	52.708469160003034	100.91973871311448	170.6101292436458	277.6072355282136	435.0947629161158	674.2855045816054	1037.220655321049	1583.5243258530347	2379.4475613317195	3489.379626262989	4950.963940173663	6723.211528507886	8664.21500516689	10514.900039684831	11958.145383912868	12700.170014806445	12603.63860091416	11750.89665800145	10323.916033517227	8183.445319223264	4096.076007057536	-5210.542131846952	-25768.197113371476	-66233.4107998865	-136292.82987710455	-243571.5551543519	-390052.98730730504	-570517.3155701758	-776685.621747485	-1010436.0288370973	-1306736.5898872432	-1761003.1128268887
X13	1.0905562331100074	1.8828746142064205	0.6736380936389861	-1.1492587681760582	-3.3507463042754058	-3.7093087855731826	-2.2555533679540085	-3.2777742360993107	-3.890730054698564	-4.041680464484344	-5.044519779795604	-5.849579513879132	-6.673781300417253	-7.9546729856895375	-10.069627115188494	-10.745541215346735	-12.329117846228849	-15.339406203200792	-17.1480059390108	-19.92341766223848	-24.667704323436613	-30.320798491174322	-35.274537883784376	-41.78244821108615	-47.134150570724586	-52.48419238858457	-60.831233495375706	-67.91067355761858	-74.13353417359959	-81.38536363765985	-86.9155922934632	-92.40726353020554	-97.47748371694728	-103.99344475472176	-110.42092603949244	-114.71937737655276	-119.76369079667572	-127.52185946302419	-135.3859205539502	-142.70291775755675	-149.11372858933103
X14	-0.22532214974615564	-1.2147876526040213	-0.23430172374795366	1.567305826506054	1.4476852526039077	1.8295497688048303	0.06520751171243333	-0.3792737031759066	0.14523710130634956	-0.11324797937391673	-0.9730879427103338	1.6286499900352536	2.3886827597689253	3.870505238038147	5.6290792832492755	4.77486782926133	5.914282488415029	6.6837310743297635	6.016659592663726	9.320729137593096	10.591060788510447	13.324324589667798	15.742385506837723	16.53536894015282	18.37418457051636	20.197772647405138	22.266704376266024	25.997545567317445	28.097601554075467	29.52228624216116	31.326579236541992	32.35762473393812	35.18414268712382	36.20465260783733	39.05619815814383	40.945037586170805	43.318036345065174	45.899960918236296	49.45311214558052	50.60503081523717	54.61422131516045
X15	1.090841285081124	0.6269387380642202	1.976394934703637	1.0022382855240024	0.7382751360179662	0.6294677041511156	0.5731063415234301	0.5090577989922881	-0.1810163098866916	0.599942366976599	1.8118097067456804	-0.0051035032034556504	-0.8345796463065244	-1.6462598585462418	-2.4830284135280647	-2.9262555408963395	-3.675820355305887	-2.9782058982315243	-3.7886429549088287	-4.171728500344294	-4.1970286746439465	-3.2232273367651816	-3.1800754026180718	-2.3054991008703056	-1.9705102429085466	-2.086275927204696	-3.249892962793159	-2.343740809009438	-2.6001727394821295	-1.9272950503192892	-1.4584118171350768	-2.1387904938233504	-2.976978250286933	-2.1470388570642904	-2.028738786001659	-1.8959533290950907	-0.9153877233512746	-0.21890852749493794	0.27263742346766934	-0.9292902695809246	-2.6180558552748474
X16	-1.944122274489244	-1.7491486188177652	-3.4071511380110833	-3.695901891966772	-5.3925391455429565	-6.795774326264106	-9.80487859603864	-13.889922690463168	-17.357588731287777	-14.80568241806381	-2.373068877338375	27.847400524409405	84.70112422245766	178.76361780621227	314.751631370674	490.59411164748764	688.3532373659278	871.4934912426437	965.6293777286656	849.4842077832129	327.6243160905141	-876.8287612156337	-3159.6005340317115	-7074.153312672203	-13362.61141792219	-23027.58574163537	-37398.958082496	-58239.72878559307	-87896.27561852158	-129509.73028422378	-187303.5186400622	-267002.8768136504	-376423.74080276315	-526295.2184984491	-731424.0987821115	-1012305.8894512847	-1397345.3297587465	-1925944.2267500202	-2652731.8900857936	-3653364.3411248233	-5032511.388125625
X17	1.8997942342296457	1.2087359109946	2.6436831401945473	3.9024864944961193	1.186377458727423	1.4198707178133754	1.7612042037972375	0.6140568078664392	0.04875135595906421	1.0947685459950667	2.2614980224911045	3.35192422777446	2.917078511030991	0.47189292759703694	1.587316428605522	2.5062038415147367	3.882099313271578	3.0809561543417465	2.8584470367916417	3.9481052498238975	3.3227843821687615	3.4270834161286077	4.472623875740753	4.142771430532276	3.9487695872938393	3.6922073441589944	2.695510102440215	2.3040204166276252	4.077802020419365	3.546267558574983	4.846705953502353	4.431014277816471	3.277150509383207	3.112617128600074	2.489497422014383	1.733141417955588	2.7701585526713046	4.60325490937066	5.678467746979029	4.763237106410904	6.188580174505512
