gene	time00	time01	time02	time03	time04	time05	time06	time07	time08	time09	time10	time11	time12	time13	time14	time15	time16	time17	time18	time19	time20	time21	time22	time23	time24	time25	time26	time27	time28	time29	time30	time31	time32	time33	time34	time35	time36	time37	time38	time39	time40
X1	-0.9142474614979806	-1.5691358713071724	2.165748475577963	4.269670416596147	8.080490653292085	10.146061342924583	11.346917211874992	4.92852599812567	-8.60011939104435	-28.30902951626301	-48.987317018350204	-57.448759293302366	-34.09441104527963	37.26515362546249	148.8890967722809	272.4344717424989	324.54765234911076	204.5934025701165	-162.2037294334029	-746.9397973149495	-1340.030053826683	-1514.5170081435163	-726.5354900269859	1417.743156778846	4732.920104979488	8036.025302622382	9002.829112317298	4721.12825593052	-6816.417583754606	-24389.070172241816	-41270.39159735177	-44623.943771777645	-18663.658994046466	47054.213253059104	145042.46217192023	237821.33791427777	255423.2014776795	113556.43130045237	-240349.551637348	-758781.7708942215	-1230258.7221090768
X10	-0.14567809009134872	0.228422549396528	-0.9673242747967962	1.2736389478601406	2.915895855929022	5.691031575655067	7.372823849329672	11.518702859263907	16.339625838557122	19.57313370009499	22.334204903619636	26.666473172143423	29.617728996956085	33.43584673343016	35.35260580096354	33.7034006070227	30.11152603217413	20.230290987441364	7.304526541465861	-7.960151681218005	-34.01906212753858	-68.2028966136373	-108.64189189291842	-157.67309602165213	-214.89676399150855	-283.0473832789746	-362.48334029744086	-453.95810544541706	-555.4322925995931	-672.361093763733	-802.0547891525637	-947.5742353852938	-1109.9666689284545	-1291.8223333679632	-1495.638913608412	-1720.7393760461134	-1969.534532929286	-2243.7850676980115	-2543.2601129398904	-2869.8445204987615	-3225.1430865441143
X100	-0.17980996934177734	2.92862068972759	4.92122899920415	7.046885770065341	10.885895324117932	16.769279338852687	22.924883415437108	32.30273660722464	48.05533557635852	69.82143680108538	101.10076026811213	140.15103948934728	194.28489512210416	280.7108752120131	441.0557281737542	764.8960838776118	1427.1335909915206	2723.2235873198433	5129.353770120142	9341.842609671643	16319.761270905132	27299.794801692566	43790.00509364805	67589.45944299462	100865.61603791316	146366.14879777067	207776.765927238	290211.5630662568	400619.9541323727	547847.445474398	741949.1060298347	992578.9131335114	1306679.0207517992	1686319.4295014308	2128325.150950887	2627409.2411258454	3183666.127329102	3812804.434875246	4553698.908122628	5464093.956157267	6594218.238407122
X11	-0.21556852244471658	0.3042857419211921	1.6828973371304827	6.087674782560487	9.221579485041074	15.798375368978526	27.252245080327896	38.962143862627606	57.03205428722902	84.74244536567137	126.58676023715797	186.3487239638449	271.7682283872558	385.2306169366088	550.410386701336	812.0546709485056	1265.2204631119055	2111.9116785618858	3729.3919232479657	6774.629484054482	12317.811848075327	22005.43974963657	38209.47723888048	64203.7377149379	104327.0126536704	164202.30875006644	251089.13611761646	374430.21745237627	546705.4295135983	784520.8043679395	1109732.531308622	1550167.4433383092	2139379.6049871985	2915046.7816421352	3916078.44436203	5179491.106283285	6739169.326939897	8629050.023949247	10892399.63835277	13595559.22088686	16839146.712956898
X12	0.6702248949219016	-1.6672879206464186	-3.1985050202437444	-2.5224949165985375	-3.211484181070651	-2.581944606498166	3.5350048913853986	5.40151547320062	-1.0628035841326615	-24.279426245389686	-85.32277481668888	-219.31653447888064	-478.09147397782993	-915.7461455383931	-1596.2486237092069	-2553.806428854074	-3780.9908368664255	-5199.765927767552	-6699.059445471416	-8198.298774671524	-9775.259006842361	-11787.983568409272	-14926.341127350164	-20060.85163404752	-27804.72460871258	-37824.03798079446	-48109.03486309071	-54710.7565648582	-52549.230936856	-37745.44408677751	-11299.264988951101	17238.248567245406	28730.93466266887	-547.29255754813	-85485.50944340671	-211499.91733830364	-314128.37659479055	-273283.89410368324	59799.64165307058	790827.748386268	1873897.7026795456
X13	2.267717960250814	0.718056261492921	1.4163754684904952	0.7204693540583529	-0.022611704736967275	-0.007858297021547167	-1.4905645327893107	-4.508956514309531	-5.8795354499820585	-8.48954613898186	-8.426401828267931	-11.80624545506874	-13.379016534637186	-15.834695557430589	-17.076703944528873	-21.156506488380685	-25.446292046465263	-30.66228028024328	-35.30896763603428	-37.62918006794028	-41.00158254873636	-45.56591728033136	-48.259155158240695	-49.773020292480986	-51.75745234386981	-53.98765719782315	-57.24776466378141	-59.37918635753058	-63.77026219444515	-65.54275993960972	-69.02045020931378	-71.07383200483783	-73.13250776885006	-75.4243430799814	-78.65626109585469	-82.33381083975428	-84.68916356327054	-86.68877188429026	-88.14740626089998	-90.1987282643448	-93.52371701110202
X14	0.8848564259807339	0.7872068063399648	0.9451688607892585	0.9143871202513845	-1.4023376965550245	-3.7330051689444326	-2.952889979414696	-3.238521188931154	-2.750983867766285	-3.6398166551961797	-5.124149060882358	-6.014172185428209	-8.85174873817747	-10.118480549604907	-11.558067924947368	-12.976505339471238	-12.389023995296451	-14.261550049200027	-16.666054944183834	-18.905401365223277	-20.34430543402964	-22.066591174839452	-22.913739463308065	-24.819744859987672	-26.787285819539633	-30.15001513669619	-34.0906843999748	-37.71156152698101	-42.407193978034066	-46.13938832848299	-51.488079806019556	-55.04689406243676	-56.75347600056686	-60.08287673745513	-65.43094282046576	-70.02349708690032	-74.62598452728534	-79.48504104383827	-82.92436798075167	-84.603689150817	-88.2591468245537
X15	1.497322731239669	-0.5208145453160473	-0.8833995754560953	0.341626139970326	0.5888673915153833	1.0149965068982114	1.715461153946545	0.7268830464960723	0.3241586862258536	1.2155020489991233	1.227054449637639	3.654074495638015	3.055690589512567	3.841462945075554	3.7429219924362336	3.607106236135683	4.381713051066265	3.195681011120514	2.418888468640183	1.96477608411977	4.577276714861338	3.534777015586007	3.497138488530875	3.7858322319757427	2.61239592121124	3.8920850964915976	4.644393177325557	5.97464974342146	6.512748474267695	6.525655724696785	7.7811509127368295	6.232806714457681	6.543639593531201	6.693116548837517	7.0933218871620864	7.256685342592235	7.224774310090256	6.406020323215494	5.485202904245383	5.164680025094837	4.5877171113234345
X16	1.781069663720384	1.8625248834558346	1.4882911919961952	-0.917248714756774	-1.9719384492491787	-1.6546402212010776	-0.02458907210121357	3.250055750829222	11.007684141873018	23.18023952989865	38.81269190171546	58.95121209387942	83.57100796875294	114.6267485120216	156.21938849865552	214.8625682905918	307.74330297275884	469.45861324555665	744.1359593671241	1204.9462767177934	1964.4010923835565	3173.7198529602006	5049.236240045384	7876.512427123693	12033.857805203346	18018.18993139283	26472.189703996057	38234.08104548594	54394.74345840764	76388.98733796536	106117.68184922695	146129.31018731944	199876.50232690436	272070.94595183147	369213.23386715015	500294.3827925103	677791.1652205635	919038.3468945915	1248123.4948135128	1698460.9085234434	2316336.080284103
X17	-1.1141228354555104	-1.797910470550086	-0.14910790035038657	-0.4525704003409355	-0.2357080197316527	-2.330278551074849	-2.1893576512234576	-1.8688117180011603	-1.6597255154157606	-1.6779233124041384	-1.6656578585981605	-0.7889616872698312	-2.003815945012055	-3.562942607228993	-3.309536952770631	-3.364574760775306	-1.6287961463894585	-0.5506977280687364	-0.22506389841262336	-0.3291360962344877	-0.6236788615881508	-1.4644307045017193	-2.78595127664913	-2.3902700960097505	-2.61235155471144	-0.8459197770340137	0.05290796287330557	-0.6475703641338733	-1.3499329270071954	-1.6908865705381704	-1.0944155256252215	0.4402328839576717	1.0327972613185645	0.7547584365459934	2.8705183498216744	2.715236998992836	2.896456039454536	2.119519043229933	3.635634193293531	4.069437029700216	4.65022721540746
