gene	time00	time01	time02	time03	time04	time05	time06	time07	time08	time09	time10	time11	time12	time13	time14	time15	time16	time17	time18	time19	time20	time21	time22	time23	time24	time25	time26	time27	time28	time29	time30	time31	time32	time33	time34	time35	time36	time37	time38	time39	time40
X1	2.1134255689492814	2.3580378141081892	3.3633955889913945	1.929111974933099	0.17506827620628718	-0.272336621990481	0.04561349178669283	-0.15738243098450927	0.13106784137458	-0.38852664841556267	1.075861360545302	-0.7949469586719964	-1.9602183419775983	-1.6593288949774672	-1.3477756450235172	-2.696193886875239	-4.2477841476983125	-2.8851122897931933	-2.888942330737963	-1.6937843588010295	-2.384548164548505	-2.9460280588207546	-2.5450907339131326	-3.587715891457773	-5.086037614053512	-5.23648755358615	-6.1587343174203415	-6.800816609448891	-7.100901965331141	-8.594347409159765	-7.463344642612056	-7.787959632465176	-7.544658570742704	-8.419758112217064	-8.706075450971447	-9.111123060844722	-9.667872054458359	-9.015629720283005	-10.773291799480733	-11.46306567445898	-10.66720406975776
X10	0.9490580331880583	0.8498984189761365	-0.24141308413820045	-1.935171575217891	-1.5732419978152963	-1.4765306305178363	-2.450254986652935	-0.707029711952489	1.7399244092968167	2.8152686547072476	3.69484912955758	3.990643008993831	2.3479698489557257	-2.6928770612108415	-5.8406471625655145	-9.319620163275886	-11.97620052557736	-11.419398721130037	-3.348135734518875	9.841592049452538	19.404068831008253	25.778142304939294	26.715662266765694	20.02280058240043	0.8762649656431927	-24.460680491314672	-49.14854108596546	-67.38161418909957	-67.60207828101849	-43.66493260573631	4.24486307756016	66.16438963976854	124.59108288777546	160.61907335616746	150.49775413862372	79.94258718630503	-44.95021800684379	-197.41524056179085	-333.59649306497795	-399.26701706081167	-344.204696997257
X2	-0.15912139489502805	1.3977116854948017	1.5882250684288577	1.2130304704690564	0.8452678537585752	2.036623150791962	2.6315858233421805	0.761745869219137	2.4109431002505923	1.4468610999854716	0.18538576043140198	-0.2983685565318151	0.1827268141015168	-0.0075065558287120415	0.7608743555486623	1.7887916999282658	1.2261753174828196	-0.09619014863702757	0.13311255642039505	-0.45151805006916285	-0.17589453762071516	-0.1534460677851593	-1.3918704265010078	-1.705479089588084	-0.4466497588507081	-1.3877302664123228	-1.4382282625233753	-1.4617271040272772	-1.4047472753432482	-0.343420195936327	-1.0401753043830864	-1.6237526430438347	-2.430128967221373	-1.1165352972994598	-0.26880524681137485	0.6085848245614122	0.4447305613304376	-0.20045567069143494	1.518209158451037	0.871027665308073	-1.432878096631585
X3	2.1765142334661207	3.2521631341698356	3.649229057698726	3.1492724374497545	4.273527832420224	4.6803635723512524	4.849225297801834	2.8927339714868006	2.969463930859698	2.5225289498346513	3.245081733249234	3.3030367010483235	2.816698750636033	5.627260092702193	4.992405226613369	4.140748131548422	4.815428190983802	3.8566896999046074	0.9186942751796654	0.6274144377309383	0.460703377647936	0.9766742659233546	0.8999179226497493	3.566723987020179	5.913908866085089	6.956463184758368	7.197519701117223	6.873405059519297	2.0262187560736153	-6.732269031909773	-13.301037424983665	-16.598324943378067	-16.297678704914386	-9.637365704229582	3.1685626472290664	20.60114040338918	34.9619837521709	40.99334001908201	34.734042654287094	14.317412551816602	-18.864635200415755
X4	0.18655456399960435	1.3075195911443087	-0.15207968022365614	0.6399682303512698	-0.9714830047434798	-2.4540467337483634	-3.124210221053389	-4.654981156276806	-4.421182459479198	-4.278511247978968	-1.2440183072334943	1.8267022294390598	3.5637049186149428	5.338514968142425	3.39422556737692	0.8462271215712899	-3.535250885818485	-9.982023453205471	-16.54259438784763	-18.067863107555894	-13.673294139339447	-5.614233100017694	4.003662505292814	18.389314608428435	28.11686349679855	28.74602328461805	18.44876871091271	-3.289901006858631	-35.06858218905139	-64.416785691127	-82.5233622650701	-79.17673642805104	-48.814036780861535	7.78558890721116	80.98815384622111	148.73058108605272	184.8835819343587	164.9490652391791	77.64035661609567	-72.30082228079259	-249.08020714926548
X5	-0.09535637200346	0.39965133953833676	1.5525645941698252	-0.5827082197343412	-0.07195848886016087	0.7622512741071454	1.9166505100779256	1.634418255235024	2.3928226765400264	2.5972535687225395	2.0002749529769535	2.197104488089241	3.597333193945464	3.1660805390132682	2.2213492081474797	1.5323123601213857	1.3301545441611324	1.1942245289186988	3.2278098387226515	5.248160956879985	6.2063018924149755	6.3915825506890025	6.318191640461423	4.564676584267126	4.20826742985701	3.8298320898441993	5.386083023627	5.928461299644617	6.559888328434953	7.2827581986316385	5.5485691413956	6.214288073517512	5.633354156427744	5.643912329393114	6.271004491898123	5.663114132967294	4.841792989290427	4.9588274828118815	6.195917069671613	5.1787496160780835	7.67445131371837
X6	-1.1131205440453626	-1.4771299309253765	-3.4828546937113334	-6.315479480231913	-9.080447788242116	-13.889835925341323	-19.590644130891803	-26.535665435251815	-31.985024563075147	-38.21521313464824	-46.89275730735525	-53.397990965583126	-62.42341354710319	-74.36924442861108	-88.245224230095	-104.21421080998975	-122.45129441463604	-140.98539287258419	-162.48424996349215	-187.38152935771976	-213.6957132355526	-244.99528386425519	-280.68924198134556	-319.8574011953586	-367.1064097463075	-419.05939184944424	-480.32018058834166	-550.8106435857474	-633.3023624248101	-726.1516146858928	-833.7731284161722	-954.5266707530726	-1095.3841301116775	-1257.30492379911	-1441.6705266392287	-1653.8356350427146	-1897.5782318752968	-2175.4652505293025	-2495.4268488679113	-2861.908772071535	-3282.693980838142
X7	-1.9566392541265774	0.6120551693800622	1.8125916019069503	3.4879167677205825	3.136955220927071	2.88116995161037	3.5930872011308215	4.025615249728209	4.949528059839629	7.297234283639491	9.74854486756781	10.52296725794782	10.305265986187749	11.413680857391178	13.911827620923471	14.947864671046277	13.439435464521603	10.79139015055979	10.409313852562292	10.224262470735827	13.163218767970985	17.275959809736765	19.803616127564208	23.790131956190812	24.494368197109125	21.918410201797798	22.543358251556977	21.59109535895881	20.10041198001227	17.56322913992794	16.94866623475927	14.753798981037328	13.218130604089835	10.814153078900057	8.688919035441263	7.6530409225573575	6.28309121873211	4.59741732878522	1.2372632313956424	-1.321916444412901	-4.3049747916778305
X8	1.3991523738144653	1.9099678500926713	4.0090079687596685	5.354256447057309	6.438389760554601	8.042863908218738	7.884038421878555	9.567607776131782	10.846269068284728	10.771722869858984	12.332351629962666	14.50623402246728	17.935479915061073	19.181027826076512	22.719993507676513	25.661758080895517	29.372341437401875	32.76217829494048	36.27951080251133	41.8891147926535	48.319081936485475	54.39102073643798	60.443165240597565	69.11122202334313	79.90028907713983	92.47290207831064	106.73761609721045	123.0230627346504	140.23929563562535	161.5023172219859	183.87253036292287	209.72346412329819	242.6251409439878	277.2314584803295	319.66203249127403	366.3735673314912	419.811788865549	481.7741854233881	551.8025887247907	631.9813041112897	724.1281450417035
X9	0.8496674158175413	0.11468219791479983	1.171119899873346	1.1840541331347028	1.826736260887666	1.8624992782451584	0.7952037009676483	0.1579562862985553	0.5298866974296149	1.179290904799547	-0.2438180979849709	-0.48650335869484307	-1.2810345008934902	-1.3737825600044855	-2.3163031409761214	-2.523511539994681	-2.9968230283383837	-2.2349645294219993	-2.5924538902485024	-2.47876535552772	-3.301694768931709	-2.7598353799227766	-1.069431702679728	-1.1996951955708177	-0.37555493463673506	-1.162270187314332	-0.34834068884297187	-2.158026664768983	-2.179273782786685	-2.5763821544444268	-2.7152948032603414	-2.0918964236232735	-2.998817861963689	-3.8318038314174583	-3.0803721406208897	-2.082491354563751	-4.237362523092193	-3.759442032377242	-3.0681961827641184	-2.935641249083587	-0.7340648260746239
