gene	time00	time01	time02	time03	time04	time05	time06	time07	time08	time09	time10	time11	time12	time13	time14	time15	time16	time17	time18	time19	time20	time21	time22	time23	time24	time25	time26	time27	time28	time29	time30	time31	time32	time33	time34	time35	time36	time37	time38	time39	time40
X1	0.7461840329607473	-0.7741386356730501	0.550011525519558	0.14903987876313407	-0.5396876230761665	2.1557094181390584	2.823481734393697	3.0635845774684203	2.259454190367803	3.318324484945384	2.521032407143405	2.5353234086563576	2.478304373767699	1.2850819960623396	-0.3453763266440988	0.5380409596569437	-1.5206783701137723	-1.205005091711156	-0.40359611561377773	-2.2075907643116595	-3.6464160845403213	-3.4000859504991547	-4.100727292928026	-3.1334820664622502	-3.1962533780504985	-1.503568260424363	-0.7890125095076885	-0.8210226145079955	-2.7613011395850418	-1.7390597916726434	-1.5110962396363739	-0.8222331748739173	-0.5917180193347112	-1.265853391232506	-0.9576740359735649	-1.6351182573130632	-1.084064579244712	-0.7200459614334713	-1.1489594593315062	0.11471910502147886	0.9730237421544943
X10	-0.5869431287357358	-1.4194516252426757	-2.69006042133444	-5.241538844716253	-7.975242231337852	-7.863460929943782	-7.794290979107095	-9.387978072669766	-16.046919977463507	-31.6811074109373	-64.01274848243776	-123.29329107417696	-221.48669746694898	-373.7619268857717	-607.2611442558675	-971.6992652477335	-1554.5418883935276	-2498.351651492911	-4043.9336922474176	-6591.840563884225	-10795.04597063926	-17705.089440022413	-29022.46935870821	-47515.34917340316	-77682.282521364	-126874.89238183358	-207110.08275461762	-338054.22323323874	-551868.1848317267	-901121.9103684241	-1471714.7202662688	-2403918.5960245477	-3926803.4201623835	-6414405.921724527	-10477536.156245431	-17113752.427966278	-27952361.697675038	-45654635.04776894	-74567483.76826714	-121791104.49714632	-198922712.62623015
X2	-0.9713628279612361	-0.23419767829575833	-1.0603941061619073	-3.2684695739737486	-3.788514037132729	-2.108949392113845	-1.7980876198269327	-1.4685840917845343	-1.6258913130357857	-2.345144594145742	-1.5750966400956263	-3.272573447540641	-1.8414442572464627	-2.2379177149562044	-2.639844952882696	-2.9425785426655278	-4.166777092391604	-3.253819492556895	-4.744801575803151	-4.210591238530673	-4.05059628697263	-4.208322780087923	-3.691841555819429	-3.2555328803212364	-3.6456359526243514	-3.369570767032875	-1.4587673804047385	-1.0118722662646662	-1.701178569649565	-3.168996719894787	-4.386855771479099	-5.91462874513662	-5.721717744528086	-7.939573469066918	-6.9503821212971255	-7.97834007405729	-8.264775822991345	-7.6580643152252454	-8.40829482706475	-8.858260148612821	-7.00493790845506
X3	-0.7757922819165971	-0.8435863462409701	-2.209437106876887	-1.7865547623479165	-1.609251530935662	-0.8270549046828647	-1.264548283965288	-0.4453223861170441	0.7786858046325109	1.128208529077663	1.065445437460312	1.6702956604156016	2.5246709947338415	2.159614876234719	0.2995063956624202	0.32358349479218834	1.3862567632317297	1.367011309533526	1.3423439480294954	0.8392887209268738	1.069440165933374	1.37538111564593	1.0118947313207354	-0.46231328037410546	-0.046849229669158	-0.29633577555947377	-2.313822771236361	-4.503381588883597	-6.455399539925262	-6.41504792373425	-6.77924303142907	-5.672485090163825	-4.947514576402064	-3.9658228055620683	-3.7620049151708823	-4.647500722682559	-3.3292325974791313	-1.7692079824160218	-1.9528646338630034	-1.7999158475630725	-1.807184928337362
X4	-0.01775175378802919	0.11805168089684714	1.1203418792341744	1.7933693538821118	2.222942367750057	4.021109097509285	5.686520151576419	5.710243755001458	2.509122800611115	-2.4204567312770546	-13.161066385458314	-31.4496820567976	-59.802087464999396	-105.84012006157437	-176.2607001744766	-285.34709861682165	-459.16657822370985	-744.6784901847411	-1214.217149952474	-1987.924069678134	-3265.4079958365164	-5365.579217928743	-8807.275419798183	-14428.921512618077	-23600.440404499546	-38551.68954486114	-62936.587194907326	-102734.82565004365	-167722.32130862414	-273880.84870728006	-447322.2879806406	-730691.745601947	-1193619.0554942586	-1949805.6631521115	-3184915.785045782	-5202177.698131034	-8496853.30132932	-13877905.65591737	-22666688.35004752	-37021496.73151156	-60467623.67599628
X5	0.6225832028097118	0.031910564634949345	-0.5057155432687401	-1.6400207297699665	-2.8348225135875635	-3.160261584784178	-5.967579677639454	-7.624038178243398	-8.6844590299278	-9.355606864079633	-9.604773172345913	-3.8547596975315925	8.281957944884855	33.65333887653595	78.19862208676373	151.0181182590379	269.76318462102626	460.78265515519064	772.4427249093374	1275.786415694725	2103.785178181567	3462.9945188678535	5696.33868020315	9360.593572979096	15364.661484426026	25184.72095411951	41226.3707996744	67413.18334713101	110158.56684161162	179946.06077955675	293903.74602531386	480028.1113284393	784057.8596170902	1280705.3176677476	2091988.176031546	3417180.1330341883	5581722.2154706605	9117128.945939781	14891504.549011806	24322756.135566056	39726814.745697744
X6	-1.0635314914874232	-1.709409901762545	0.27240218816917694	-0.06788222078614559	0.866111774312341	0.10165598532711484	1.0647457363257007	1.1381407758934297	1.364590625838174	1.3682201993607108	0.8036852073996485	2.2940219748871535	2.9400987861057515	4.107543582066327	4.082719226198879	0.8334134034094913	1.1396823124632707	2.7976568553758394	2.376747011589548	1.0366747346385397	0.651770943613412	1.0011493176441855	1.8243536307650658	2.0717789704284435	1.1377633356258134	1.5951201193602782	1.4503229064426664	1.921633369016656	3.6732379206745813	3.849061655190113	3.5198171568745664	4.659999293501	4.252390943484816	5.926021246344808	5.197338568661051	6.743029681026489	4.739841948976377	5.572541162592522	4.699745318230884	4.384348021365672	3.8161110335813277
X7	-1.2293248561302692	0.814006765116826	2.8817664092529585	5.678281748905601	13.336826757371693	25.691011073421972	34.89567060557223	44.34472437425974	55.097025653203914	73.0310820942914	106.52123317430252	171.1344303517283	295.45868835451415	517.5190966218703	890.216241384819	1493.9476771315472	2461.7699144728363	4008.330948048689	6490.738771794952	10507.171294493495	17053.13927081433	27770.115592475435	45345.509363951904	74157.33604741585	121324.01763809989	198433.53658997087	324375.7422136998	529959.4068523331	865517.3247630653	1413313.1318189115	2307786.499939704	3768641.641438864	6154820.766370009	10052644.468819581	16419712.51203108	26819917.230957206	43807357.009217404	71553402.90871282	116871058.95195177	190888156.3826231	311780311.20564663
X8	0.550343072921757	-0.46072837134380773	-2.2834880827247894	-2.2425513575276654	-0.5869135998696514	-0.7304558532459171	-2.0262186456128672	-7.25861523821223	-15.78170698165286	-33.565134831080854	-60.79484851048365	-101.57964176137412	-157.1604090003795	-243.15808533186342	-381.45859636881477	-605.8501923995073	-981.6041716550689	-1608.4499442586864	-2650.9052363940546	-4370.830437470542	-7187.403270309245	-11771.975434862572	-19234.042219159146	-31377.719342302007	-51166.66978914473	-83454.76205861273	-136198.74146961796	-222395.01822701126	-363272.90337602847	-593493.0388279406	-969621.3481136948	-1584009.200170664	-2587449.137275613	-4226213.64420784	-6902576.911708411	-11273643.42449887	-18412797.198847033	-30073336.499221798	-49119057.85933799	-80227476.42546846	-131038391.78083318
X9	-0.35106907145065674	-0.32224582505122634	0.7104655011050984	1.7494633713426613	0.19676543338739905	-3.818687965502724	-12.476103785233645	-23.874287037921277	-40.28237279251254	-61.95606935985695	-90.58242539536374	-131.22390219595354	-199.2155516161992	-313.4587010097816	-514.3338704842829	-858.9017153930059	-1434.8488199575331	-2385.420555581187	-3934.398963739628	-6440.209465313826	-10492.901758048878	-17073.40014126889	-27787.550655866384	-45281.63753978786	-73889.00708299177	-120695.40567470192	-197245.55894032776	-322379.9581293933	-526822.8854764419	-860713.7412451679	-1405932.720661472	-2296217.0738980887	-3750064.725826215	-6124450.164634351	-10002524.34523016	-16336868.410013458	-26683372.721182797	-43583241.964315884	-71186898.01277615	-116273067.72929952	-189913332.77875632
