gene	time00	time01	time02	time03	time04	time05	time06	time07	time08	time09	time10	time11	time12	time13	time14	time15	time16	time17	time18	time19	time20	time21	time22	time23	time24	time25	time26	time27	time28	time29	time30	time31	time32	time33	time34	time35	time36	time37	time38	time39	time40
X1	5.780938746798771	4.191144538770255	3.804788488378776	1.6715921585031794	0.48700352426031657	0.8665588382610707	1.54105850682194	1.3051647629352376	-0.08532491277859044	-1.3342484103648555	-0.29635753053503855	-1.180471503018869	-1.2902245468577087	-0.8225551873946984	-0.812815299378598	-1.9107673650700834	-2.479692263624149	-3.0189005779619613	-3.8112910660330677	-3.2643870901581593	-3.231566523750841	-1.4937877847738346	0.5375692797755152	-0.30430070586570146	1.0749290487954486	0.18796652129569225	-0.3081984542547529	2.4900560540252763	2.087615510363641	2.692914526756468	1.016688809566876	0.5417534502829531	-0.4957382553348033	-0.5458178975199113	-1.0800597264261214	-1.6607540015730322	-1.4443998885170624	-1.6708841471714813	-0.6247528788901144	1.5172866272235157	1.3722666244384967
X10	-46.898053082913904	-45.01959915756047	-44.95331476746754	-44.62834140063698	-45.10984934341631	-46.00188951654234	-46.12651429777142	-49.1699897131765	-49.72089714536308	-52.65648922029348	-51.0360614667967	-49.68440103290181	-43.149535394084985	-34.56625870820472	-30.05043151014031	-29.3454784306619	-32.37056877385081	-40.70682351655038	-55.42486151812802	-72.47510484328339	-89.21776163181113	-98.85230258258717	-91.19975098714923	-65.04631282050582	-24.535261893083344	23.560529035813268	65.16030066584372	78.73810289946823	50.516839491773474	-22.71952814128739	-131.07727822913324	-249.39695893604838	-334.58182991731087	-345.84712642640517	-251.81346844574813	-50.11490801552419	225.02952725859882	502.50839980389657	680.3715874396071	659.7539804949275	377.8576837764105
X2	-7.3433765378785685	-7.347213347335974	-7.438195392897171	-6.63162605607773	-6.476798935365098	-4.858448589454719	-4.7936227130434625	-2.4517494659874135	-1.6427736743595736	-1.2336014706159713	-0.8531663990739249	-2.9054709197895763	-3.506565293618403	-2.892662058306298	-2.737451033105054	-2.74718346505142	-1.4706125927408795	0.24030914972123085	-0.6989299910992282	-0.37667242361327435	1.0189455356653312	0.9392827707941809	0.7681705444042262	1.1527351835884314	0.9735134626768591	2.285873349144657	1.7948614718575389	1.9298021430088053	2.210536270919844	2.4134156936003723	1.5426291161607715	3.0079325046650265	4.263860995938973	5.705413035679255	5.554680548044935	5.0736303495691715	4.622227054556024	4.365577655682131	4.701113377651792	5.287337589481762	8.554272556602404
X3	-2.886638743606232	-3.3812904833405932	-6.099010502558572	-6.425194978458039	-4.766039806476956	-3.51381400286617	-3.076713385894536	-2.6034797184342677	-2.4691376188402145	-2.576727292892506	-2.9245507159387616	-1.756208113814226	-1.2832795449428547	-1.7994171568033943	-0.07618464652923773	0.05271854730464831	1.526687299423461	5.274589797852213	8.221036367409098	9.650121205764417	9.621503365267555	4.522735910912598	0.3481162316050943	-4.41814462312164	-7.592319040484062	-8.27239427661321	-5.191658783459386	3.198638767867388	13.737708465037407	26.149495877525673	36.3534709420078	37.287954118173175	29.82002350854925	9.682446069147753	-18.459878306458855	-47.753353132159305	-66.79929895354725	-64.54375384854383	-35.66229794680221	18.64874586559188	90.2347932831469
X4	-4.938766534627717	-5.865801666702752	-3.932841935304558	-2.6869436427230378	-2.3596314811672823	-1.6281924802601897	-2.2829946201202582	-1.7402574920693228	-3.18415272352346	-6.568497030163855	-8.432095281220954	-10.648423242480563	-11.658659340431084	-11.575442624740804	-6.55629444742228	0.01324071412105532	6.648997702158194	14.136700748295947	18.07963522879534	14.529142533705514	6.31569682304775	-12.67237533199793	-35.08755992604522	-53.25734050202716	-60.74456823259105	-50.703639588539346	-19.867197860469	30.567530403284664	86.40344414184636	132.3487343637107	142.10907012816645	102.9623926771974	11.053736459644947	-118.71213503186134	-252.70400591281714	-344.32474699065864	-344.7086722936511	-223.66007584980065	22.632664416328588	348.66139770025893	664.0389280228549
X5	1.4246529676501711	1.48721933523042	-0.0676203956963004	0.2893276033644615	-0.6750747110296631	-0.49186025180089166	1.1802846487255991	1.4192319947392757	2.216823915537346	2.9298460885789113	1.7081718924668752	0.2974736443524959	0.696872587868625	1.331719788783143	1.6715742209342004	0.8760974680865748	0.616108647948275	-0.5734874669512386	0.6716768774969655	2.31790375250821	0.35546572712847646	-0.3506966130722988	-1.5065174785152773	-1.1814321874113753	-1.3910197522512378	-2.0199733016606993	-1.2716423961597636	-0.3874479557111066	0.3381171047760194	-0.8303713602589315	0.09146051919668019	-0.4018662410349281	0.22852035174230756	-0.9163933610036856	-1.9653577215185387	-0.9886313170228287	-0.43878665240770287	-1.507244036084387	-0.6727322928928858	-1.8038652291555644	-2.706528415475727
X6	-85.62112033847443	-84.37006902978047	-83.89386615642155	-83.55681794996157	-81.82102091463685	-81.30350070302666	-80.88539543260332	-79.37244357121041	-78.72548150246955	-77.1242370910755	-75.16663139080472	-72.90977525539763	-72.9327926533901	-70.31267546002418	-67.73288120803294	-66.59426802723098	-67.45576547917688	-66.68245642306877	-63.2740122975011	-60.00548567514673	-55.24741531992824	-49.78060649459004	-44.678141431572655	-39.15265565489473	-32.014736231083916	-23.28891071557839	-15.790962615786015	-6.386624407422957	4.127093095831611	16.177464045499235	30.168941598018108	46.71233587065373	64.89507139389312	84.05293748123063	107.76569928612201	135.00441566664398	168.49843532893408	207.322918816587	249.46626144607472	297.7108549601078	354.1783204406953
X7	60.31259855669006	62.993254299772246	63.23161254439934	61.592917341440575	58.894879594849705	56.201029571893216	52.29884094564525	50.9864532626242	49.06792526530454	48.99797236317255	45.81057656943995	42.47170777844969	38.82687822924174	36.0412186611706	34.718283044583536	30.4629415238799	25.094286887959264	20.87504139971435	14.036198894490127	6.495003882494416	2.070398216004733	-2.1739651778979265	-5.751196351773039	-9.816371238944846	-16.87308780829708	-21.36663385990638	-26.514377683765353	-30.704762572280906	-33.50136679092743	-36.15651411289989	-40.01540542158535	-41.869791166729506	-46.42385087610159	-50.84789531884807	-55.379046973391276	-60.431378572579156	-65.90947127671345	-70.57093035371838	-76.94939468995483	-82.43394894634676	-87.79062964055865
X8	16.327282213610662	15.865270500936164	16.439787784873115	16.14510999297313	15.832759581371427	16.424654589780666	16.818068753209214	16.228305745886257	15.972895594192163	14.420755159737467	15.422534069654958	16.85039600847674	15.924939295182474	16.68345447603373	15.972884416367613	16.031215997475478	15.021451505786935	13.67521103282903	14.417487370317094	13.757411323168778	10.733518781712387	9.139048216921893	8.390385458141328	8.396041409722173	7.899271964603614	6.826521792299916	3.889282707115594	2.945095592935065	0.9235386003946005	-2.4603194733422136	-5.877042191088485	-7.85362428735742	-11.199227694290737	-16.825059398106056	-23.685838559565916	-28.760945886127345	-36.782969791143884	-44.74540414297516	-53.73207317810947	-64.1559254409878	-77.29614989261523
X9	-6.274182985153553	-8.731411296311844	-8.158291913306016	-6.571919362832633	-7.0295196655020264	-7.429660221240246	-7.466171655208196	-6.77656200142326	-6.684778124657115	-7.157114021163736	-5.850483425230117	-5.357582565692311	-5.419797114413204	-4.194401156271771	-3.4932757342064553	-2.2071155619363543	-1.7436331693561202	-2.033888925235951	-3.1904557358266747	-3.622025675499884	-4.536262841319057	-5.5608628281194274	-4.856787227365001	-3.1290025784877593	-1.212632391338201	-0.4320520380989432	2.8946487074021423	4.8475831936475275	5.310341921592344	6.101958195157908	5.1583899905535295	5.655227849678131	6.267736202597775	6.338385229104987	8.851707146673043	10.920394963510002	10.84002662880891	10.849781431481293	12.756536881092053	15.459070688981292	16.868081184914914
